word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
tiring,PET,3,引起疲劳的；累人的,adj.,日常沟通,It was a tiring day.,那是令人疲惫的一天。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'taiәriŋ,https://github.com/skywind3000/ECDICT,offline-materials,tiring,authored,tiring · 单词里的小故事,小乐和朋友交换今天的小发现。那是令人疲惫的一天。小乐说：“It was a tiring day.”朋友听懂了，也想起自己遇到过的事。,,It was a __________ day.,tiring,那是令人疲惫的一天。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tiring 说一句自己的话。
tissue,PET,2,薄的织物；薄纱；棉纸,n.,日常沟通,We need the tissue today.,我们今天需要薄的织物。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tiʃu:,https://github.com/skywind3000/ECDICT,offline-materials,tissue,equipment,tissue · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要薄的织物。小乐说：“We need the tissue today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,tissue,我们今天需要薄的织物。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tissue 说一句自己的话。
title,PET,1,标题,n.,日常沟通,We talked about the title today.,我们今天谈到了标题。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'taitl,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,title,discussion,title · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了标题。小乐说：“We talked about the title today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,title,我们今天谈到了标题。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 title 说一句自己的话。
to,PET,1,到；向；趋于,prep.,日常沟通,Let's go to the park.,我们去公园吧。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tu:,https://github.com/skywind3000/ECDICT,offline-materials,to,authored,to · 单词里的小故事,小乐和朋友交换今天的小发现。我们去公园吧。小乐说：“Let's go to the park.”朋友听懂了，也想起自己遇到过的事。,,Let's go __________ the park.,to,我们去公园吧。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 to 说一句自己的话。
toast,PET,2,吐司；烤面包；干杯,n.,日常沟通,This toast tastes good.,这份吐司味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tәust,https://github.com/skywind3000/ECDICT,offline-materials,toast,food,toast · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份吐司味道很好。小乐说：“This toast tastes good.”朋友听懂了，也想起自己遇到过的事。,,This __________ tastes good.,toast,这份吐司味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 toast 说一句自己的话。
today,PET,1,今天；当今,adv; n.,日常沟通,I have a music lesson today.,我今天有一节音乐课。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tә'dei,https://github.com/skywind3000/ECDICT,offline-materials,today,authored,today · 单词里的小故事,小乐和朋友交换今天的小发现。我今天有一节音乐课。小乐说：“I have a music lesson today.”朋友听懂了，也想起自己遇到过的事。,,I have a music lesson __________.,today,我今天有一节音乐课。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 today 说一句自己的话。
toe,PET,2,足趾；趾部；脚趾,n.,日常沟通,We learn about the toe at school.,我们在学校了解足趾。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tәu,https://github.com/skywind3000/ECDICT,offline-materials,toe,body,toe · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解足趾。小乐说：“We learn about the toe at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,toe,我们在学校了解足趾。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 toe 说一句自己的话。
toilet,PET,2,厕所；梳妆,n.,日常沟通,We visited the toilet today.,我们今天参观了厕所。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tɒilit,https://github.com/skywind3000/ECDICT,offline-materials,toilet,place,toilet · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了厕所。小乐说：“We visited the toilet today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,toilet,我们今天参观了厕所。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 toilet 说一句自己的话。
tongue,PET,2,舌；语言能力；讲话方式,n.,日常沟通,We learn about the tongue at school.,我们在学校了解舌。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tʌŋ,https://github.com/skywind3000/ECDICT,offline-materials,tongue,body,tongue · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解舌。小乐说：“We learn about the tongue at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,tongue,我们在学校了解舌。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tongue 说一句自己的话。
tonight,PET,1,今晚；今夜,adv; n.,日常沟通,We will read a story tonight.,我们今晚会读一个故事。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tә'nait,https://github.com/skywind3000/ECDICT,offline-materials,tonight,authored,tonight · 单词里的小故事,小乐和朋友交换今天的小发现。我们今晚会读一个故事。小乐说：“We will read a story tonight.”朋友听懂了，也想起自己遇到过的事。,,We will read a story __________.,tonight,我们今晚会读一个故事。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tonight 说一句自己的话。
too,PET,1,也；非常；太,adv.,日常沟通,I like this game too.,我也喜欢这个游戏。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,1,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tu:,https://github.com/skywind3000/ECDICT,offline-materials,too,authored,too · 单词里的小故事,小乐和朋友交换今天的小发现。我也喜欢这个游戏。小乐说：“I like this game too.”朋友听懂了，也想起自己遇到过的事。,,I like this game __________.,too,我也喜欢这个游戏。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 too 说一句自己的话。
tooth,PET,1,牙齿；齿状物；爱好,n.,日常沟通,We learn about the tooth at school.,我们在学校了解牙齿。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tu:θ,https://github.com/skywind3000/ECDICT,offline-materials,tooth,body,tooth · 单词里的小故事,小乐在课堂上做一张认识自己的知识卡。我们在学校了解牙齿。小乐说：“We learn about the tooth at school.”朋友听懂了，也想起自己遇到过的事。,,We learn about the __________ at school.,tooth,我们在学校了解牙齿。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tooth 说一句自己的话。
toothbrush,PET,3,牙刷,n.,日常沟通,We talked about the toothbrush today.,我们今天谈到了牙刷。,"[{""text"": ""tooth"", ""kind"": ""compound"", ""meaning"": ""牙""}, {""text"": ""brush"", ""kind"": ""compound"", ""meaning"": ""刷子""}]",两个已有成分组合成一个词。结合它们的意思理解整体词义，但不要把这种现代拆分当作完整的历史词源。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tu:θbrʌʃ,https://github.com/skywind3000/ECDICT,offline-materials,toothbrush,discussion,toothbrush · 单词里的小故事,小乐把杯子和牙刷放在一起。每天早晚，她都会用牙刷认真清洁牙齿。看看这个词，能找到“牙齿”和“刷子”吗？这就是 toothbrush 留下的画面。,,We talked about the __________ today.,toothbrush,我们今天谈到了牙刷。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""I put my toothbrush beside the cup."", ""zh"": ""我把牙刷放在杯子旁边。""}]",在生活中，你还知道哪些刷子？
toothpaste,PET,3,牙膏,n.,日常沟通,We talked about the toothpaste today.,我们今天谈到了牙膏。,"[{""text"": ""tooth"", ""kind"": ""compound"", ""meaning"": ""牙""}, {""text"": ""paste"", ""kind"": ""compound"", ""meaning"": ""膏""}]",两个已有成分组合成一个词。结合它们的意思理解整体词义，但不要把这种现代拆分当作完整的历史词源。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tu:θpeist,https://github.com/skywind3000/ECDICT,offline-materials,toothpaste,discussion,toothpaste · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了牙膏。小乐说：“We talked about the toothpaste today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,toothpaste,我们今天谈到了牙膏。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 toothpaste 说一句自己的话。
top,PET,1,最高的；顶上的；头等的,adj; n.,日常沟通,The book is on top of the box.,书在箱子顶部。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tɒp,https://github.com/skywind3000/ECDICT,offline-materials,top,authored,top · 单词里的小故事,小乐和朋友交换今天的小发现。书在箱子顶部。小乐说：“The book is on top of the box.”朋友听懂了，也想起自己遇到过的事。,,The book is on __________ of the box.,top,书在箱子顶部。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 top 说一句自己的话。
topic,PET,2,主题；论题；话题,n.,日常沟通,We talked about the topic today.,我们今天谈到了主题。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tɒpik,https://github.com/skywind3000/ECDICT,offline-materials,topic,discussion,topic · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了主题。小乐说：“We talked about the topic today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,topic,我们今天谈到了主题。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 topic 说一句自己的话。
torch,PET,2,手电筒,n.,日常沟通,We need the torch today.,我们今天需要手电筒。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tɒ:tʃ,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,torch,equipment,torch · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要手电筒。小乐说：“We need the torch today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,torch,我们今天需要手电筒。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 torch 说一句自己的话。
total,PET,1,总的；总数,adj; n.,日常沟通,The total price is ten pounds.,总价是十英镑。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tәutl,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,total,authored,total · 单词里的小故事,小乐和朋友交换今天的小发现。总价是十英镑。小乐说：“The total price is ten pounds.”朋友听懂了，也想起自己遇到过的事。,,The __________ price is ten pounds.,total,总价是十英镑。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 total 说一句自己的话。
totally,PET,1,完全地,adv.,日常沟通,The two pictures are totally different.,这两幅画完全不同。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tәutli,https://github.com/skywind3000/ECDICT,offline-materials,totally,authored,totally · 单词里的小故事,小乐和朋友交换今天的小发现。这两幅画完全不同。小乐说：“The two pictures are totally different.”朋友听懂了，也想起自己遇到过的事。,,The two pictures are __________ different.,totally,这两幅画完全不同。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 totally 说一句自己的话。
touch,PET,1,接触；触摸；触及,v.,日常沟通,Please do not touch the hot cup.,请不要碰那个热杯子。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tʌtʃ,https://github.com/skywind3000/ECDICT,offline-materials,touch,authored,touch · 单词里的小故事,小乐和朋友交换今天的小发现。请不要碰那个热杯子。小乐说：“Please do not touch the hot cup.”朋友听懂了，也想起自己遇到过的事。,,Please do not __________ the hot cup.,touch,请不要碰那个热杯子。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 touch 说一句自己的话。
tour guide,PET,3,旅游向导；导游,n.,日常沟通,This story is about a tour guide.,这个故事讲的是一位旅游向导。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,tour guide,person,tour guide · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位旅游向导。小乐说：“This story is about a tour guide.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,tour guide,这个故事讲的是一位旅游向导。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tour guide 说一句自己的话。
tourism,PET,2,观光业；游览,n.,日常沟通,We talked about the tourism today.,我们今天谈到了观光业。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tuәrizm,https://github.com/skywind3000/ECDICT,offline-materials,tourism,discussion,tourism · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了观光业。小乐说：“We talked about the tourism today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,tourism,我们今天谈到了观光业。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tourism 说一句自己的话。
tourist information centre,PET,2,游客信息中心,n.,日常沟通,We visited the tourist information centre today.,我们今天参观了游客信息中心。,[],作为一个常用表达整体理解，先跟读再结合场景练习。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,原创课堂释义,offline-materials,tourist information centre,place,tourist information centre · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了游客信息中心。小乐说：“We visited the tourist information centre today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,tourist information centre,我们今天参观了游客信息中心。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tourist information centre 说一句自己的话。
tournament,PET,2,比赛；竞赛；锦标赛,n.,日常沟通,We talked about the tournament today.,我们今天谈到了比赛。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tә:nәmәnt,https://github.com/skywind3000/ECDICT,offline-materials,tournament,discussion,tournament · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了比赛。小乐说：“We talked about the tournament today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,tournament,我们今天谈到了比赛。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tournament 说一句自己的话。
toward,PET,2,向；对于；为了,prep.,日常沟通,We walked toward the school.,我们朝学校走去。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tә'wɒ:d,https://github.com/skywind3000/ECDICT,offline-materials,toward,authored,toward · 单词里的小故事,小乐和朋友交换今天的小发现。我们朝学校走去。小乐说：“We walked toward the school.”朋友听懂了，也想起自己遇到过的事。,,We walked __________ the school.,toward,我们朝学校走去。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 toward 说一句自己的话。
towel,PET,2,手巾；毛巾,n.,日常沟通,We need the towel today.,我们今天需要手巾。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tauәl,https://github.com/skywind3000/ECDICT,offline-materials,towel,equipment,towel · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要手巾。小乐说：“We need the towel today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,towel,我们今天需要手巾。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 towel 说一句自己的话。
tower,PET,2,塔；高楼；堡垒,n.,日常沟通,We talked about the tower today.,我们今天谈到了塔。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'tauә,https://github.com/skywind3000/ECDICT,offline-materials,tower,discussion,tower · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了塔。小乐说：“We talked about the tower today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,tower,我们今天谈到了塔。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tower 说一句自己的话。
town,PET,1,城镇；市；镇,n.,日常沟通,We visited the town today.,我们今天参观了城镇。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,taun,https://github.com/skywind3000/ECDICT,offline-materials,town,place,town · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了城镇。小乐说：“We visited the town today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,town,我们今天参观了城镇。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 town 说一句自己的话。
toy,PET,2,玩具；小玩艺儿；小型的东西,n.,日常沟通,We need the toy today.,我们今天需要玩具。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,tɒi,https://github.com/skywind3000/ECDICT,offline-materials,toy,equipment,toy · 单词里的小故事,班级活动开始前，小乐负责核对需要的东西。我们今天需要玩具。小乐说：“We need the toy today.”朋友听懂了，也想起自己遇到过的事。,,We need the __________ today.,toy,我们今天需要玩具。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 toy 说一句自己的话。
track,PET,1,跑道；轨道,n.,日常沟通,We talked about the track today.,我们今天谈到了跑道。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,træk,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,track,discussion,track · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了跑道。小乐说：“We talked about the track today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,track,我们今天谈到了跑道。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 track 说一句自己的话。
tracksuit,PET,3,运动服,n.,日常沟通,I like your tracksuit.,我喜欢你的运动服。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,tracksuit,clothes,tracksuit · 单词里的小故事,出门前，小乐注意到了朋友的穿着。我喜欢你的运动服。小乐说：“I like your tracksuit.”朋友听懂了，也想起自己遇到过的事。,,I like your __________.,tracksuit,我喜欢你的运动服。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tracksuit 说一句自己的话。
trade,PET,1,贸易,n.,日常沟通,We talked about the trade today.,我们今天谈到了贸易。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,treid,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,trade,discussion,trade · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了贸易。小乐说：“We talked about the trade today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,trade,我们今天谈到了贸易。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trade 说一句自己的话。
traditional,PET,1,传统的；惯例的,adj.,日常沟通,This is a traditional game.,这是一个传统游戏。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trә'diʃәnl,https://github.com/skywind3000/ECDICT,offline-materials,traditional,authored,traditional · 单词里的小故事,小乐和朋友交换今天的小发现。这是一个传统游戏。小乐说：“This is a traditional game.”朋友听懂了，也想起自己遇到过的事。,,This is a __________ game.,traditional,这是一个传统游戏。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 traditional 说一句自己的话。
traffic jam,PET,3,塞车；交通阻塞,n.,日常沟通,We talked about the traffic jam today.,我们今天谈到了塞车。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,traffic jam,discussion,traffic jam · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了塞车。小乐说：“We talked about the traffic jam today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,traffic jam,我们今天谈到了塞车。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 traffic jam 说一句自己的话。
traffic light,PET,3,红绿灯,n.,日常沟通,We talked about the traffic light today.,我们今天谈到了红绿灯。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,traffic light,discussion,traffic light · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了红绿灯。小乐说：“We talked about the traffic light today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,traffic light,我们今天谈到了红绿灯。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 traffic light 说一句自己的话。
train,PET,1,火车；列车；行列,n; v.,日常沟通,We train for the game every week.,我们每周为比赛训练。,"[{""text"": ""train"", ""kind"": ""root"", ""meaning"": ""训练""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,1,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,trein,https://github.com/skywind3000/ECDICT,offline-materials,train,authored,train · 单词里的小故事,小乐和朋友交换今天的小发现。我们每周为比赛训练。小乐说：“We train for the game every week.”朋友听懂了，也想起自己遇到过的事。,,We __________ for the game every week.,train,我们每周为比赛训练。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 train 说一句自己的话。
trainer,PET,2,运动鞋（英式）；教练,n.,日常沟通,This story is about a trainer.,这个故事讲的是一位运动鞋。,"[{""text"": ""train"", ""kind"": ""root"", ""meaning"": ""训练""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'treinә,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,trainer,person,trainer · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位运动鞋。小乐说：“This story is about a trainer.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,trainer,这个故事讲的是一位运动鞋。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 trainer 说一句自己的话。
training,PET,1,训练；培养,n.,日常沟通,I want to learn more about training.,我想多了解一些训练。,"[{""text"": ""train"", ""kind"": ""root"", ""meaning"": ""训练""}, {""text"": ""-ing"", ""kind"": ""suffix"", ""meaning"": ""把动作当作活动或事物来表达"", ""story"": ""把动作变成名词的 -ing，可以追溯到古英语的 -ung、-ing。一个动作加上这样的结尾，就能作为一种活动来谈论。注意句子里的位置：-ing 也会用于进行时和形容词。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ing""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'treiniŋ,https://github.com/skywind3000/ECDICT,offline-materials,training,activity,training · 单词里的小故事,班级要举办兴趣日，小乐选了自己想了解的活动。我想多了解一些训练。小乐说：“I want to learn more about training.”朋友听懂了，也想起自己遇到过的事。,,I want to learn more about __________.,training,我想多了解一些训练。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 training 说一句自己的话。
tram,PET,2,电车轨道；煤车；纬纱,n.,日常沟通,Look at the tram in this picture.,看看这张图片中的电车轨道。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,træm,https://github.com/skywind3000/ECDICT,offline-materials,tram,transport,tram · 单词里的小故事,小乐和朋友观察一张出行图片，轮流指出里面的东西。看看这张图片中的电车轨道。小乐说：“Look at the tram in this picture.”朋友听懂了，也想起自己遇到过的事。,,Look at the __________ in this picture.,tram,看看这张图片中的电车轨道。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 tram 说一句自己的话。
transfer,PET,1,使转移；调转；调任,v.,日常沟通,Can you transfer the photos to my phone?,你能把照片传到我手机上吗？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,træns'fә:,https://github.com/skywind3000/ECDICT,offline-materials,transfer,authored,transfer · 单词里的小故事,小乐和朋友交换今天的小发现。你能把照片传到我手机上吗？小乐说：“Can you transfer the photos to my phone?”朋友听懂了，也想起自己遇到过的事。,,Can you __________ the photos to my phone?,transfer,你能把照片传到我手机上吗？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 transfer 说一句自己的话。
