word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
pyjamas,PET,3,睡衣裤；宽松裤,n pl.,日常沟通,I like your pyjamas.,我喜欢你的睡衣裤。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,pә'dʒɑ:mәs,https://github.com/skywind3000/ECDICT,offline-materials,pyjamas,clothes,pyjamas · 单词里的小故事,出门前，小乐注意到了朋友的穿着。我喜欢你的睡衣裤。小乐说：“I like your pyjamas.”朋友听懂了，也想起自己遇到过的事。,,I like your __________.,pyjamas,我喜欢你的睡衣裤。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 pyjamas 说一句自己的话。
qualification,PET,2,资格,n.,日常沟通,We talked about the qualification today.,我们今天谈到了资格。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,.kwɒlifi'keiʃәn,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,qualification,discussion,qualification · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了资格。小乐说：“We talked about the qualification today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,qualification,我们今天谈到了资格。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 qualification 说一句自己的话。
qualified,PET,2,有资格的,adj.,日常沟通,She is a qualified teacher.,她是一名合格的老师。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kwɒlifaid,https://github.com/skywind3000/ECDICT,offline-materials,qualified,authored,qualified · 单词里的小故事,小乐和朋友交换今天的小发现。她是一名合格的老师。小乐说：“She is a qualified teacher.”朋友听懂了，也想起自己遇到过的事。,,She is a __________ teacher.,qualified,她是一名合格的老师。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 qualified 说一句自己的话。
quality,PET,1,品质；特性；才能,n.,日常沟通,We talked about the quality today.,我们今天谈到了品质。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kwɒlәti,https://github.com/skywind3000/ECDICT,offline-materials,quality,discussion,quality · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了品质。小乐说：“We talked about the quality today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,quality,我们今天谈到了品质。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 quality 说一句自己的话。
quantity,PET,2,量；数量；总量,n.,日常沟通,We talked about the quantity today.,我们今天谈到了量。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kwɒntәti,https://github.com/skywind3000/ECDICT,offline-materials,quantity,discussion,quantity · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了量。小乐说：“We talked about the quantity today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,quantity,我们今天谈到了量。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 quantity 说一句自己的话。
questionnaire,PET,2,调查表；问卷,n.,日常沟通,We talked about the questionnaire today.,我们今天谈到了调查表。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kwestʃә'nєә,https://github.com/skywind3000/ECDICT,offline-materials,questionnaire,discussion,questionnaire · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了调查表。小乐说：“We talked about the questionnaire today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,questionnaire,我们今天谈到了调查表。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 questionnaire 说一句自己的话。
queue,PET,2,辫子；一队人；队列,n.,日常沟通,We talked about the queue today.,我们今天谈到了辫子。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kju:,https://github.com/skywind3000/ECDICT,offline-materials,queue,discussion,queue · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了辫子。小乐说：“We talked about the queue today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,queue,我们今天谈到了辫子。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 queue 说一句自己的话。
quietly,PET,2,安静地；沉着地；秘密地,adv.,日常沟通,Please walk quietly.,请轻轻地走。,"[{""text"": ""quiet"", ""kind"": ""root"", ""meaning"": ""安静的""}, {""text"": ""-ly"", ""kind"": ""suffix"", ""meaning"": ""以……的方式（构成副词）"", ""story"": ""-ly 在古英语中有表示“像……的”的形容词形式，也有表示“以某种方式”的副词形式。今天同样的结尾仍有不同工作。先问它是在描写一个人或物，还是在说明怎样做事。"", ""source"": ""https://www.merriam-webster.com/dictionary/ly-""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kwaiәtli,https://github.com/skywind3000/ECDICT,offline-materials,quietly,authored,quietly · 单词里的小故事,小猫在椅子上睡着了。小乐踮起脚尖走过去，又轻轻关上门。小猫的耳朵动了动，继续睡得很香。这就是 quietly 留下的画面。,,Please walk __________.,quietly,请轻轻地走。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""She closes the door quietly."", ""zh"": ""她轻轻地关上门。""}]",还有什么时候，我们需要轻轻地做事？
quit,PET,2,离开；辞职；停止,v.,日常沟通,He wants to quit his job.,他想辞职。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kwit,https://github.com/skywind3000/ECDICT,offline-materials,quit,authored,quit · 单词里的小故事,小乐和朋友交换今天的小发现。他想辞职。小乐说：“He wants to quit his job.”朋友听懂了，也想起自己遇到过的事。,,He wants to __________ his job.,quit,他想辞职。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 quit 说一句自己的话。
racing,PET,3,赛马；赛车,n.,日常沟通,I want to learn more about racing.,我想多了解一些赛马。,"[{""text"": ""race"", ""kind"": ""root"", ""meaning"": ""竞赛""}, {""text"": ""-ing"", ""kind"": ""suffix"", ""meaning"": ""把动作当作活动或事物来表达"", ""story"": ""把动作变成名词的 -ing，可以追溯到古英语的 -ung、-ing。一个动作加上这样的结尾，就能作为一种活动来谈论。注意句子里的位置：-ing 也会用于进行时和形容词。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ing""}]",这是词基与派生词的关系。拼写发生了变化，请把本课目标单词完整写对；构词成分不是原词的逐字切片。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'reisiŋ,https://github.com/skywind3000/ECDICT,offline-materials,racing,activity,racing · 单词里的小故事,班级要举办兴趣日，小乐选了自己想了解的活动。我想多了解一些赛马。小乐说：“I want to learn more about racing.”朋友听懂了，也想起自己遇到过的事。,,I want to learn more about __________.,racing,我想多了解一些赛马。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 racing 说一句自己的话。
rail,PET,1,横杆；围栏；栏杆,n.,日常沟通,Look at the rail in this picture.,看看这张图片中的横杆。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,reil,https://github.com/skywind3000/ECDICT,offline-materials,rail,transport,rail · 单词里的小故事,小乐和朋友观察一张出行图片，轮流指出里面的东西。看看这张图片中的横杆。小乐说：“Look at the rail in this picture.”朋友听懂了，也想起自己遇到过的事。,,Look at the __________ in this picture.,rail,看看这张图片中的横杆。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 rail 说一句自己的话。
railroad,PET,3,铁路；铁路公司,n.,日常沟通,Look at the railroad in this picture.,看看这张图片中的铁路。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'reilrәud,https://github.com/skywind3000/ECDICT,offline-materials,railroad,transport,railroad · 单词里的小故事,小乐和朋友观察一张出行图片，轮流指出里面的东西。看看这张图片中的铁路。小乐说：“Look at the railroad in this picture.”朋友听懂了，也想起自己遇到过的事。,,Look at the __________ in this picture.,railroad,看看这张图片中的铁路。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 railroad 说一句自己的话。
raise,PET,1,升起；举起；唤起,v.,日常沟通,Raise your hand if you know.,如果知道，请举手。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,reiz,https://github.com/skywind3000/ECDICT,offline-materials,raise,authored,raise · 单词里的小故事,小乐和朋友交换今天的小发现。如果知道，请举手。小乐说：“Raise your hand if you know.”朋友听懂了，也想起自己遇到过的事。,,__________ your hand if you know.,Raise,如果知道，请举手。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 raise 说一句自己的话。
range,PET,1,范围；一系列,n.,日常沟通,We talked about the range today.,我们今天谈到了范围。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'reindʒ,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,range,discussion,range · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了范围。小乐说：“We talked about the range today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,range,我们今天谈到了范围。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 range 说一句自己的话。
rare,PET,1,稀罕的；罕有的；珍奇的,adj.,日常沟通,This bird is rare.,这种鸟很少见。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,rєә,https://github.com/skywind3000/ECDICT,offline-materials,rare,authored,rare · 单词里的小故事,小乐和朋友交换今天的小发现。这种鸟很少见。小乐说：“This bird is rare.”朋友听懂了，也想起自己遇到过的事。,,This bird is __________.,rare,这种鸟很少见。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 rare 说一句自己的话。
rarely,PET,2,很少地；罕有地,adv.,日常沟通,I rarely watch television.,我很少看电视。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'rєәli,https://github.com/skywind3000/ECDICT,offline-materials,rarely,authored,rarely · 单词里的小故事,小乐和朋友交换今天的小发现。我很少看电视。小乐说：“I rarely watch television.”朋友听懂了，也想起自己遇到过的事。,,I __________ watch television.,rarely,我很少看电视。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 rarely 说一句自己的话。
rather,PET,1,宁可；稍微；相当,adv.,日常沟通,The bag is rather heavy.,这个包相当重。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ræðә,https://github.com/skywind3000/ECDICT,offline-materials,rather,authored,rather · 单词里的小故事,小乐和朋友交换今天的小发现。这个包相当重。小乐说：“The bag is rather heavy.”朋友听懂了，也想起自己遇到过的事。,,The bag is __________ heavy.,rather,这个包相当重。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 rather 说一句自己的话。
raw,PET,2,生的；未加工的；生疏的,adj.,日常沟通,Do not eat raw chicken.,不要吃生鸡肉。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,rɒ:,https://github.com/skywind3000/ECDICT,offline-materials,raw,authored,raw · 单词里的小故事,小乐和朋友交换今天的小发现。不要吃生鸡肉。小乐说：“Do not eat raw chicken.”朋友听懂了，也想起自己遇到过的事。,,Do not eat __________ chicken.,raw,不要吃生鸡肉。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 raw 说一句自己的话。
reach,PET,1,到达；达到；伸出,v.,日常沟通,We can reach the town before dark.,我们能在天黑前到达镇上。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri:tʃ,https://github.com/skywind3000/ECDICT,offline-materials,reach,authored,reach · 单词里的小故事,小乐和朋友交换今天的小发现。我们能在天黑前到达镇上。小乐说：“We can reach the town before dark.”朋友听懂了，也想起自己遇到过的事。,,We can __________ the town before dark.,reach,我们能在天黑前到达镇上。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 reach 说一句自己的话。
react,PET,2,起反应；起作用；反攻,v.,日常沟通,How did she react to the news?,她对这个消息有什么反应？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'ækt,https://github.com/skywind3000/ECDICT,offline-materials,react,authored,react · 单词里的小故事,小乐和朋友交换今天的小发现。她对这个消息有什么反应？小乐说：“How did she react to the news?”朋友听懂了，也想起自己遇到过的事。,,How did she __________ to the news?,react,她对这个消息有什么反应？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 react 说一句自己的话。
reader,PET,1,读者；读物,n.,日常沟通,This story is about a reader.,这个故事讲的是一位读者。,"[{""text"": ""read"", ""kind"": ""root"", ""meaning"": ""阅读""}, {""text"": ""-er"", ""kind"": ""suffix"", ""meaning"": ""做某事的人或物"", ""story"": ""表示做事者的 -er 有古英语 -ere 等历史来源。它常把动作变成做这个动作的人或工具。先找到动作，再问“谁来做”，就能串起一组词。比较级里的 -er 是另一种用法。"", ""source"": ""https://www.merriam-webster.com/dictionary/-er""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ri:dә,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,reader,person,reader · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位读者。小乐说：“This story is about a reader.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,reader,这个故事讲的是一位读者。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""This book is for young readers."", ""zh"": ""这本书是给小读者看的。""}]",想象你也在这个场景里。用 reader 说一句自己的话。
realise,PET,1,实现；认识到；体会到,v.,日常沟通,I realise that I need more practice.,我意识到我需要更多练习。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,"'riәlaiz,'ri:-",https://github.com/skywind3000/ECDICT,offline-materials,realise,authored,realise · 单词里的小故事,小乐和朋友交换今天的小发现。我意识到我需要更多练习。小乐说：“I realise that I need more practice.”朋友听懂了，也想起自己遇到过的事。,,I __________ that I need more practice.,realise,我意识到我需要更多练习。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 realise 说一句自己的话。
realistic,PET,2,现实的；逼真的；现实主义的,adj.,日常沟通,Her drawing is realistic.,她的画很逼真。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,riә'listik,https://github.com/skywind3000/ECDICT,offline-materials,realistic,authored,realistic · 单词里的小故事,小乐和朋友交换今天的小发现。她的画很逼真。小乐说：“Her drawing is realistic.”朋友听懂了，也想起自己遇到过的事。,,Her drawing is __________.,realistic,她的画很逼真。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 realistic 说一句自己的话。
reality,PET,1,实在；事实；实体,n.,日常沟通,We talked about the reality today.,我们今天谈到了实在。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'æliti,https://github.com/skywind3000/ECDICT,offline-materials,reality,discussion,reality · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了实在。小乐说：“We talked about the reality today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,reality,我们今天谈到了实在。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 reality 说一句自己的话。
reasonable,PET,1,合理的,adj.,日常沟通,The shop sells books at reasonable prices.,这家店以合理的价格售书。,"[{""text"": ""reason"", ""kind"": ""root"", ""meaning"": ""道理""}, {""text"": ""-able"", ""kind"": ""suffix"", ""meaning"": ""可以……的；适合……的"", ""story"": ""-able 经由法语进入英语，更早来自拉丁语的后缀形式。它常告诉我们“可以被这样做”或“适合这样做”。先认出动作，再想一想，这个东西能不能接受这个动作。"", ""source"": ""https://www.merriam-webster.com/dictionary/able""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ri:znәbl,原创课堂释义与例句,offline-materials,reasonable,authored,reasonable · 单词里的小故事,小乐和朋友交换今天的小发现。这家店以合理的价格售书。小乐说：“The shop sells books at reasonable prices.”朋友听懂了，也想起自己遇到过的事。,,The shop sells books at __________ prices.,reasonable,这家店以合理的价格售书。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 reasonable 说一句自己的话。
reasonably,PET,2,适度地；相当地,adv.,日常沟通,The room is reasonably large.,这个房间还算大。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ri:znәbli,https://github.com/skywind3000/ECDICT,offline-materials,reasonably,authored,reasonably · 单词里的小故事,小乐和朋友交换今天的小发现。这个房间还算大。小乐说：“The room is reasonably large.”朋友听懂了，也想起自己遇到过的事。,,The room is __________ large.,reasonably,这个房间还算大。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 reasonably 说一句自己的话。
rebuild,PET,2,重建,v.,日常沟通,They plan to rebuild the bridge.,他们计划重建这座桥。,"[{""text"": ""re-"", ""kind"": ""prefix"", ""meaning"": ""再次；重新"", ""story"": ""re- 经由法语进入英语，更早来自拉丁语，带有“回来、再次”的意思。这里它像一个回放按钮：把某个动作再做一遍。先认出动作，就容易记住整个词。"", ""source"": ""https://www.merriam-webster.com/dictionary/re-""}, {""text"": ""build"", ""kind"": ""root"", ""meaning"": ""建造""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'bild,原创课堂释义与例句,offline-materials,rebuild,authored,rebuild · 单词里的小故事,小乐和朋友交换今天的小发现。他们计划重建这座桥。小乐说：“They plan to rebuild the bridge.”朋友听懂了，也想起自己遇到过的事。,,They plan to __________ the bridge.,rebuild,他们计划重建这座桥。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""They want to rebuild the old bridge."", ""zh"": ""他们想重建那座旧桥。""}]",想象你也在这个场景里。用 rebuild 说一句自己的话。
recent,PET,1,最近的；近代的；最新的,adj.,日常沟通,This is a recent photo.,这是最近拍的照片。,"[{""text"": ""recent"", ""kind"": ""root"", ""meaning"": ""最近的""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'ri:snt,https://github.com/skywind3000/ECDICT,offline-materials,recent,authored,recent · 单词里的小故事,小乐和朋友交换今天的小发现。这是最近拍的照片。小乐说：“This is a recent photo.”朋友听懂了，也想起自己遇到过的事。,,This is a __________ photo.,recent,这是最近拍的照片。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recent 说一句自己的话。
reception,PET,2,接待处,n.,日常沟通,We visited the reception today.,我们今天参观了接待处。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'sepʃәn,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,reception,place,reception · 单词里的小故事,小乐把今天的外出经历记进了日记。我们今天参观了接待处。小乐说：“We visited the reception today.”朋友听懂了，也想起自己遇到过的事。,,We visited the __________ today.,reception,我们今天参观了接待处。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 reception 说一句自己的话。
recognise,PET,1,认识；辩认；认出,v.,日常沟通,I recognise her voice.,我认出了她的声音。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'rekә^naiz,https://github.com/skywind3000/ECDICT,offline-materials,recognise,authored,recognise · 单词里的小故事,小乐和朋友交换今天的小发现。我认出了她的声音。小乐说：“I recognise her voice.”朋友听懂了，也想起自己遇到过的事。,,I __________ her voice.,recognise,我认出了她的声音。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recognise 说一句自己的话。
recommend,PET,1,推荐；介绍；劝告,v.,日常沟通,Can you recommend a good book?,你能推荐一本好书吗？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,.rekә'mend,https://github.com/skywind3000/ECDICT,offline-materials,recommend,authored,recommend · 单词里的小故事,小乐和朋友交换今天的小发现。你能推荐一本好书吗？小乐说：“Can you recommend a good book?”朋友听懂了，也想起自己遇到过的事。,,Can you __________ a good book?,recommend,你能推荐一本好书吗？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recommend 说一句自己的话。
recording,PET,2,录音,n.,日常沟通,We talked about the recording today.,我们今天谈到了录音。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'kɒ:diŋ,https://github.com/skywind3000/ECDICT,offline-materials,recording,discussion,recording · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了录音。小乐说：“We talked about the recording today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,recording,我们今天谈到了录音。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recording 说一句自己的话。
recover,PET,1,重新获得；恢复；复原,v.,日常沟通,I hope you recover soon.,我希望你很快恢复健康。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'kʌvә,https://github.com/skywind3000/ECDICT,offline-materials,recover,authored,recover · 单词里的小故事,小乐和朋友交换今天的小发现。我希望你很快恢复健康。小乐说：“I hope you recover soon.”朋友听懂了，也想起自己遇到过的事。,,I hope you __________ soon.,recover,我希望你很快恢复健康。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recover 说一句自己的话。
recycle,PET,3,回收利用,v.,日常沟通,We recycle paper at school.,我们在学校回收纸张。,"[{""text"": ""re-"", ""kind"": ""prefix"", ""meaning"": ""再次；重新"", ""story"": ""re- 经由法语进入英语，更早来自拉丁语，带有“回来、再次”的意思。这里它像一个回放按钮：把某个动作再做一遍。先认出动作，就容易记住整个词。"", ""source"": ""https://www.merriam-webster.com/dictionary/re-""}, {""text"": ""cycle"", ""kind"": ""root"", ""meaning"": ""循环""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,.ri:'saikl,原创课堂释义与例句,offline-materials,recycle,authored,recycle · 单词里的小故事,小乐和朋友交换今天的小发现。我们在学校回收纸张。小乐说：“We recycle paper at school.”朋友听懂了，也想起自己遇到过的事。,,We __________ paper at school.,recycle,我们在学校回收纸张。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,"[{""en"": ""Our school asks us to recycle paper."", ""zh"": ""我们学校要求我们回收纸张。""}]",想象你也在这个场景里。用 recycle 说一句自己的话。
recycled,PET,3,回收再利用的,adj.,日常沟通,We use recycled paper.,我们使用再生纸。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ˌri:ˈsaikld,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,recycled,authored,recycled · 单词里的小故事,小乐和朋友交换今天的小发现。我们使用再生纸。小乐说：“We use recycled paper.”朋友听懂了，也想起自己遇到过的事。,,We use __________ paper.,recycled,我们使用再生纸。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recycled 说一句自己的话。
recycling,PET,2,回收利用,n.,日常沟通,Recycling can reduce waste.,回收利用可以减少浪费。,"[{""text"": ""recycle"", ""kind"": ""root"", ""meaning"": ""回收利用""}, {""text"": ""-ing"", ""kind"": ""suffix"", ""meaning"": ""把动作当作活动或事物来表达"", ""story"": ""把动作变成名词的 -ing，可以追溯到古英语的 -ung、-ing。一个动作加上这样的结尾，就能作为一种活动来谈论。注意句子里的位置：-ing 也会用于进行时和形容词。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ing""}]",这是词基与派生词的关系。拼写发生了变化，请把本课目标单词完整写对；构词成分不是原词的逐字切片。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,原创课堂释义与例句,offline-materials,recycling,authored,recycling · 单词里的小故事,小乐和朋友交换今天的小发现。回收利用可以减少浪费。小乐说：“Recycling can reduce waste.”朋友听懂了，也想起自己遇到过的事。,,__________ can reduce waste.,Recycling,回收利用可以减少浪费。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 recycling 说一句自己的话。
reduce,PET,1,减少；分解；降低,v.,日常沟通,We can reduce the amount of rubbish.,我们可以减少垃圾的数量。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ri'dju:s,https://github.com/skywind3000/ECDICT,offline-materials,reduce,authored,reduce · 单词里的小故事,小乐和朋友交换今天的小发现。我们可以减少垃圾的数量。小乐说：“We can reduce the amount of rubbish.”朋友听懂了，也想起自己遇到过的事。,,We can __________ the amount of rubbish.,reduce,我们可以减少垃圾的数量。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 reduce 说一句自己的话。
